Country,Birth Rate,Business Tax Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,GDP/Capita,Energy Usage/Capita,CO2 Emissions/Capita,Life Expectancy Combined,Tourism Status,lables_1
"Macedonia, FYR",0.018076923076923077,37.63692307692308,36341.46153846154,26.99230769230769,18138.946153846155,78258813402.84616,0.06620769230769231,1023.4692307692308,175.89999999999998,0.015716923076923076,0.3,0.11828461538461539,76.23076923076923,72.0,0.6923076923076923,0.2630769230769231,0.6623076923076923,0.07492307692307693,6218317.769230769,0.5958461538461539,2680923076.923077,2627092307.6923075,16975.61937301091,0.018464081486937074,0.009904040341052604,74.11538461538461,Inbound,0
Madagascar,0.028,39.347692307692306,196535.15384615384,46.5,74148.61538461539,135002947531.47691,0.049346153846153845,86.29230769230769,329.3076923076923,0.04785,0.08076923076923076,0.16313846153846154,64.38461538461539,60.92307692307692,0.36153846153846153,0.33453846153846156,0.6176923076923077,0.048,109812690.46153846,0.41784615384615387,4835615384.615385,1371192307.6923077,6562.752447986644,0.003686583050434789,0.0018696556281840074,62.65384615384615,Inbound,2
Malawi,0.026153846153846153,40.400000000000006,651899.9692307692,43.23076923076923,218791.0,512001351203.2308,0.046584615384615384,263.03076923076924,343.61538461538464,0.04715384615384615,0.15384615384615385,0.528676923076923,64.46153846153847,61.53846153846154,0.4230769230769231,0.33676923076923077,0.6119230769230769,0.05153846153846154,154606728.23076922,0.4126153846153846,6840815384.615385,6309076923.076923,4030.2232760385327,0.0015758273903649575,0.0028235729110051384,63.0,Inbound,2
Malaysia,0.015432307692307686,42.519999999999996,60002.438461538455,39.861538461538466,25188.661538461536,95295640703.46153,0.059399999999999994,1879.4384615384615,306.4,0.015640769230769222,0.41307692307692306,0.09888461538461538,77.16923076923078,71.21538461538461,0.6923076923076923,0.2547180796973026,0.6547029351533458,0.09050206207242863,10847013.0,0.6159230769230769,3393584615.3846154,2165746153.8461537,30511.760486701565,0.04600650995203191,0.007877979957230387,74.1923076923077,Inbound,0
Maldives,0.015769230769230768,43.353846153846156,66059.07692307692,19.53846153846154,37771.692307692305,271543521992.6154,0.07523076923076923,1700.5384615384614,266.9230769230769,0.022384615384615385,0.4153846153846154,0.11024615384615385,76.61538461538461,71.23076923076923,0.7692307692307693,0.24023076923076922,0.6414615384615385,0.11846153846153847,21550776.230769232,0.5906923076923077,8313230769.230769,5658392307.692307,17734.596377087826,0.0032613696124290086,0.004831438141897769,73.92307692307692,Inbound,0
Mali,0.030384615384615385,58.73076923076923,101164.23076923077,31.53846153846154,51576.769230769234,411639997650.1539,0.07061538461538462,387.15384615384613,293.84615384615387,0.060230769230769234,0.13076923076923078,0.16607692307692307,64.15384615384616,61.0,0.43846153846153846,0.349,0.5906153846153847,0.060384615384615384,32826656.46153846,0.4004615384615385,1490230769.2307692,2965538461.5384617,4455.905721581079,0.0013067397453488771,0.0014605448080923173,62.57692307692308,Outbound,1
Malta,0.017538461538461537,45.402307692307694,228098.8230769231,36.41538461538461,90889.03846153847,173601853918.3154,0.06948461538461538,738.9769230769232,223.56923076923078,0.016037538461538454,0.29846153846153844,0.14713076923076923,75.91538461538461,69.93076923076923,0.5846153846153845,0.25980346246320346,0.6596189271023973,0.08065453351132236,27921445.769230768,0.7090000000000001,3064606923.076923,4561296153.846154,13688.972919303353,0.008552909887671474,0.00898442479360839,72.92307692307692,Outbound,0
Marshall Islands,0.020230769230769233,52.61000000000001,47156.50769230769,109.84615384615384,26705.130769230767,101253751681.15384,0.06078461538461539,299.2,455.8923076923077,0.022265384615384607,0.25384615384615383,0.16559230769230768,74.53846153846153,69.07692307692308,0.6,0.3120684633879453,0.6270840080509484,0.060924451638029335,21349443.076923076,0.5925384615384616,877169230.7692307,829976923.0769231,9629.136898030127,0.01704868338880033,0.003032324770215857,71.8076923076923,Inbound,1
Mauritania,0.02869230769230769,42.15538461538461,28415.153846153848,61.37692307692308,14562.292307692307,58689667746.80769,0.05986923076923076,442.0769230769231,303.8692307692308,0.0459,0.16153846153846155,0.1618,66.3076923076923,61.76923076923077,0.5538461538461539,0.34661538461538466,0.6035384615384616,0.04961538461538462,13456361.153846154,0.4967692307692308,2681469230.769231,2322483076.923077,7774.228233887028,0.0019081275352534704,0.004253980261476811,64.03846153846153,Inbound,1
Mauritius,0.02584615384615385,38.28692307692308,180591.07692307694,41.646153846153844,69187.53076923077,139528456791.55383,0.0491076923076923,257.2076923076923,309.95384615384614,0.0444623076923077,0.12615384615384617,0.14824615384615383,66.0,62.07692307692308,0.4153846153846154,0.3151538461538462,0.6326153846153846,0.05215384615384615,107544737.46153846,0.4715384615384615,5471053846.153846,3196915384.6153846,9378.969990723495,0.004122646861545115,0.0019596744919678295,64.03846153846153,Inbound,2
Mexico,0.030416666666666665,70.68333333333334,38823.63333333333,119.33333333333333,17566.033333333333,34374553517.666664,0.054308333333333327,128.94166666666666,472.25,0.04756166666666667,0.06666666666666667,0.18412499999999998,66.08333333333333,61.916666666666664,0.4916666666666667,0.3695,0.5835833333333333,0.04700000000000001,17306360.666666668,0.6175,1428916666.6666667,857758333.3333334,3653.9407103575304,0.0015879368855838787,0.002219581722645261,64.0,Inbound,1
"Micronesia, Fed. Sts.",0.020307692307692308,46.70153846153846,59634.984615384616,45.37692307692308,29506.415384615382,97690716715.03847,0.06604615384615385,780.5538461538462,228.66153846153844,0.01611615384615384,0.29230769230769227,0.16165384615384612,76.46153846153847,70.76923076923077,0.6538461538461539,0.2968803855401265,0.631388157871628,0.07180837966516852,7449966.0,0.5503076923076923,2125369230.7692308,1932938461.5384614,10622.002552353993,0.010523078764096408,0.0069802343210953275,73.61538461538461,Inbound,0
Moldova,0.01655846153846153,41.15923076923077,121266.96923076923,41.4076923076923,46219.72307692308,188995005228.84616,0.06656153846153846,1361.4384615384615,374.8076923076923,0.013250769230769231,0.33076923076923076,0.12895384615384614,78.54615384615384,72.6076923076923,0.5538461538461539,0.2711453864648684,0.6415455465124869,0.0873859900995678,15760463.153846154,0.6878461538461539,7399715384.615385,3927923076.923077,20273.097372997654,0.06176628838268882,0.009104713574760875,75.57692307692308,Inbound,0
Monaco,0.018846153846153846,36.61538461538461,73848.23076923077,33.30769230769231,32376.30769230769,240217568120.6154,0.07076923076923076,1012.5384615384615,164.6153846153846,0.014538461538461538,0.3230769230769231,0.0990153846153846,75.84615384615384,71.15384615384616,0.7461538461538461,0.25518807784781883,0.6604650809485512,0.08434684120363005,8543946.923076924,0.6317692307692307,4965076923.076923,7526184615.384615,15334.598305722036,0.0030198661914960217,0.006982753417815608,73.5,Outbound,0
Mongolia,0.01346153846153846,47.66923076923077,120123.44615384616,34.707692307692305,52200.307692307695,379595367340.8461,0.06464615384615385,1491.9769230769232,307.9846153846154,0.013596923076923078,0.4230769230769231,0.11253076923076924,78.07692307692308,71.38461538461539,0.7461538461538461,0.22180346246320343,0.6633881578716281,0.11473145658824543,28112027.384615384,0.5751538461538461,8240569230.769231,10719615384.615385,26211.334475545777,0.04521654599281876,0.006640113470258345,74.73076923076923,Outbound,0
Montenegro,0.018384615384615385,37.93615384615385,35432.46153846154,27.946153846153848,17056.169230769232,70520989846.3077,0.06554615384615384,980.0076923076923,182.9923076923077,0.016542307692307693,0.3076923076923077,0.1272923076923077,75.92307692307692,71.6923076923077,0.7307692307692307,0.2684615384615385,0.6575384615384615,0.0743846153846154,6159917.461538462,0.5485384615384615,2273846153.8461537,2232015384.6153846,15930.274425184425,0.013931508699862878,0.009893956838320209,73.8076923076923,Inbound,0
Morocco,0.024384615384615387,42.176923076923075,625039.5846153846,40.0,208827.46923076923,415372701912.61536,0.042153846153846146,182.60000000000002,363.9230769230769,0.04130769230769231,0.16923076923076924,0.2925615384615385,66.61538461538461,63.23076923076923,0.43846153846153846,0.3249230769230769,0.6206923076923078,0.054538461538461536,154022814.69230768,0.4110769230769231,6628738461.538462,5428638461.538462,3765.8757436692085,0.0014216603444113117,0.002734400947824317,64.92307692307692,Inbound,2
Mozambique,0.029076923076923077,63.46923076923077,109268.38461538461,32.0,51820.600000000006,396209712323.8461,0.06753846153846153,332.84615384615387,290.3076923076923,0.056846153846153845,0.13076923076923078,0.1628153846153846,65.38461538461539,61.61538461538461,0.4461538461538461,0.34392307692307694,0.5963846153846154,0.05961538461538462,32226019.0,0.3950769230769231,1560953846.1538463,3275061538.4615383,4300.919977788511,0.001180891468176184,0.0015474122706557703,63.5,Outbound,1
Myanmar,0.015000000000000001,49.917692307692306,195728.0,35.65384615384615,83820.66923076923,434824838015.5231,0.07196923076923077,1815.4461538461537,242.78461538461536,0.016560769230769233,0.3923076923076923,0.10319999999999999,77.61538461538461,71.61538461538461,0.8692307692307693,0.2266496163093573,0.6597727732562434,0.11373145658824545,22528688.076923076,0.6234615384615385,8349538461.538462,10108115384.615385,23717.51525767685,0.02586807445244689,0.007128278087574288,74.61538461538461,Outbound,0
Namibia,0.02684615384615385,37.676923076923075,51918.230769230766,56.16153846153846,23939.007692307692,91044433592.08463,0.05830769230769231,513.9,267.53846153846155,0.041981538461538466,0.16153846153846155,0.15578461538461538,67.3076923076923,62.53846153846154,0.5615384615384615,0.3305384615384615,0.6149230769230769,0.054538461538461536,18116894.846153848,0.4918461538461539,5354251538.461538,2827087692.3076925,8719.1985629545,0.0020380034877442495,0.003609941962147404,64.92307692307692,Inbound,1
Nepal,0.014239999999999992,42.395384615384614,50059.730769230766,39.48461538461538,22310.13076923077,83844272141.38461,0.06130769230769231,2059.523076923077,291.9384615384615,0.0155976923076923,0.4053846153846154,0.10408461538461536,77.70769230769231,71.52307692307691,0.7307692307692307,0.25644461908358296,0.6545526314865122,0.08915659558375098,8994184.076923076,0.6396923076923078,2683792307.6923075,1836930769.2307692,32133.61821545119,0.07236265321825594,0.008676371858802231,74.61538461538461,Inbound,0
Netherlands,0.01846153846153846,44.350769230769224,228256.93076923076,40.87692307692308,90443.11538461539,152816632347.77692,0.06727692307692307,683.6538461538462,217.42307692307693,0.016185999999999985,0.2915384615384615,0.1341,76.14615384615385,70.23846153846154,0.5538461538461539,0.2719573086170496,0.6528496963331665,0.07511607197286083,27496281.923076924,0.7054615384615384,2712969230.769231,3671448461.5384617,12893.450649803612,0.008720668579342124,0.008814137932212583,73.1923076923077,Outbound,0
New Caledonia,0.018416666666666668,40.89416666666667,462879.9166666667,31.0,190724.81666666665,1312352317182.7751,0.07369999999999999,1716.6000000000001,284.5833333333333,0.013954749999999993,0.2916666666666667,0.16608333333333333,77.71666666666667,72.70833333333333,0.65,0.2942408353369408,0.6320910087218609,0.07375148927453179,30297884.416666668,0.6265,16284566666.666666,10187583333.333334,17662.51694213966,0.049011838251684155,0.006881805620104365,75.21249999999999,Inbound,2
New Zealand,0.021500000000000002,40.45,51094.31666666667,32.916666666666664,21864.024999999998,117589761751.29167,0.055799999999999995,587.9,318.0833333333333,0.022438333333333334,0.20666666666666667,0.11590833333333332,73.83333333333333,68.08333333333333,0.6666666666666666,0.31433333333333335,0.62075,0.06491666666666666,15455127.416666666,0.6215833333333333,2023750000.0,1236250000.0,7822.769941173884,0.002351437627302819,0.002336979471281747,70.95833333333333,Inbound,0
Nicaragua,0.027833333333333335,75.94166666666668,5264.483333333334,41.25,6636.583333333333,9506759353.791666,0.046966666666666664,450.98333333333335,322.25,0.04263583333333334,0.10833333333333334,0.17032499999999998,64.25,60.166666666666664,0.39166666666666666,0.3534537510018037,0.6002538376942638,0.04629241130393256,6693270.916666667,0.4539166666666667,590433333.3333334,196258333.33333334,7647.236663989534,0.003439035753370666,0.0037884732417823737,62.208333333333336,Inbound,1
Niger,0.027384615384615382,37.12,162274.92307692306,50.400000000000006,66345.72307692308,135159091122.94615,0.05004615384615385,215.7076923076923,300.13846153846157,0.04884692307692307,0.11307692307692306,0.15175384615384616,65.23076923076923,61.61538461538461,0.38461538461538464,0.3343076923076923,0.6164615384615384,0.04915384615384615,106071131.07692307,0.4601538461538462,4268530769.230769,2881646153.8461537,8011.6603758648,0.004142513708720509,0.001749646196750614,63.42307692307692,Inbound,2
Nigeria,0.02453846153846154,46.51461538461539,592369.2,46.87692307692308,200670.3153846154,353162714717.2308,0.0418,191.36153846153846,349.7692307692308,0.04307692307692308,0.16923076923076924,0.3280846153846154,66.38461538461539,62.69230769230769,0.4538461538461539,0.3236923076923077,0.622923076923077,0.05338461538461538,150988593.0,0.4035384615384615,5987176923.076923,5125292307.692307,4107.09278659007,0.001759102724199167,0.003476308130558242,64.53846153846153,Inbound,2
Norway,0.016692307692307694,40.01,120421.6,41.892307692307696,45585.653846153844,152395266436.23077,0.06854615384615384,1099.0846153846155,371.4769230769231,0.013926923076923078,0.3384615384615385,0.19679230769230768,78.38461538461539,72.53846153846153,0.5692307692307692,0.2743761556956376,0.6395455465124869,0.08615522086879857,15577306.076923076,0.6869230769230769,6433469230.769231,3262061538.4615383,18739.181048108745,0.04121955714294766,0.008528806462163429,75.46153846153847,Inbound,0
Oman,0.021615384615384616,60.35769230769232,37760.230769230766,51.83846153846154,24042.699999999997,128291525626.84616,0.06167692307692307,377.1,383.4,0.024669230769230756,0.22307692307692306,0.156,73.76923076923077,69.07692307692308,0.6,0.32599154031102223,0.6249301618971023,0.04915522086879857,20831871.0,0.5432307692307693,856169230.7692307,1139130769.2307692,9303.551774956037,0.013439131301361686,0.007069788594462346,71.42307692307692,Outbound,1
Pakistan,0.014846153846153846,46.23846153846154,69742.69230769231,19.53846153846154,39137.0,247758226863.23077,0.07853846153846153,1759.2307692307693,271.38461538461536,0.020846153846153848,0.4153846153846154,0.11561538461538462,77.15384615384616,71.23076923076923,0.823076923076923,0.22415384615384618,0.6507692307692309,0.12507692307692306,21792258.153846152,0.6106153846153847,7478307692.307693,5187246153.846154,18347.473962475662,0.0032497936455724583,0.005199063794312213,74.1923076923077,Inbound,0
Panama,0.031166666666666665,49.51666666666667,484386.1666666667,38.0,199057.83333333334,936521142189.0,0.07033333333333333,549.75,300.5,0.050083333333333334,0.11666666666666665,0.14780833333333332,62.166666666666664,59.416666666666664,0.31666666666666665,0.37625,0.5780833333333334,0.045500000000000006,37282045.333333336,0.405,9546833333.333334,7219796666.666667,4558.304806221789,0.0013842322902489588,0.002320171639592862,60.791666666666664,Inbound,2
Papua New Guinea,0.01983333333333333,51.64333333333334,49218.71666666667,119.95,28349.683333333334,92286946488.33333,0.05893333333333334,292.14166666666665,495.8666666666666,0.021391666666666656,0.24166666666666667,0.18845,74.83333333333333,68.83333333333333,0.525,0.3071575020036074,0.6304243420551942,0.062334822607865124,22823224.333333332,0.6213333333333333,841350000.0,808391666.6666666,9288.147263791281,0.028015425466215358,0.0031669111920511494,71.83333333333333,Inbound,1
Paraguay,0.034999999999999996,82.05833333333332,5546.25,37.083333333333336,12226.583333333334,12018816239.333334,0.06974999999999999,87.33333333333333,219.75,0.06108333333333333,0.016666666666666666,0.29855,60.666666666666664,57.75,0.19166666666666668,0.4030833333333333,0.5533333333333333,0.043750000000000004,15949204.333333334,0.43966666666666665,270050000.0,153433333.33333334,1292.563253410402,0.0012026872994873644,0.0005646951449287557,59.208333333333336,Inbound,1
Peru,0.030583333333333334,67.14999999999999,38611.049999999996,121.16666666666667,18123.75,35798054680.833336,0.056225,176.71666666666667,478.4166666666667,0.04891,0.05000000000000001,0.18921666666666667,65.5,61.166666666666664,0.5416666666666666,0.3675833333333333,0.5858333333333333,0.04650000000000001,16711250.0,0.60525,1308483333.3333333,788141666.6666666,4620.859244212198,0.0016672263177436551,0.0023922078252387896,63.333333333333336,Inbound,1
Philippines,0.012692307692307694,48.100769230769224,122551.75384615385,36.223076923076924,53571.053846153845,348747214659.46155,0.06623076923076923,1464.8692307692306,311.3230769230769,0.010597692307692308,0.4538461538461539,0.09349999999999999,79.23076923076923,72.0,0.7384615384615384,0.20895730861704956,0.6712343117177819,0.11980837966516852,28095718.923076924,0.5702307692307692,7779030769.230769,9813076923.076923,26909.34436138843,0.037756431962061396,0.0069472591654512325,75.61538461538461,Outbound,0
Poland,0.020153846153846154,40.63076923076923,73418.30769230769,36.23076923076923,32193.615384615383,206265758111.46155,0.06938461538461539,902.1538461538462,214.84615384615384,0.016307692307692308,0.29230769230769227,0.11077692307692308,75.23076923076923,70.53846153846153,0.676923076923077,0.2698034624632034,0.651234311717782,0.07873145658824544,9174170.076923076,0.636,4214930769.230769,6481646153.846154,14159.812328286238,0.0028833542491169036,0.006757614395097254,72.88461538461539,Outbound,0
Portugal,0.018846153846153846,39.559230769230766,53947.692307692305,37.176923076923075,31546.699999999997,207605562080.46155,0.06643846153846154,845.0230769230768,364.37692307692305,0.01777692307692307,0.26153846153846155,0.1602923076923077,75.38461538461539,71.07692307692308,0.7,0.2794615384615385,0.6516923076923077,0.06876923076923078,20171241.615384616,0.5547692307692308,1759153846.1538463,2911000000.0,13584.533736397907,0.010796372608352235,0.009573401304525716,73.23076923076923,Outbound,0
Puerto Rico,0.030333333333333334,64.49166666666667,4724.400000000001,41.166666666666664,7851.974999999999,8252668122.625,0.04546666666666666,388.90000000000003,300.0833333333333,0.047411666666666664,0.09999999999999999,0.17933333333333332,62.333333333333336,58.666666666666664,0.35833333333333334,0.3710370843351371,0.5856705043609304,0.043292411303932556,7704445.75,0.41500000000000004,499433333.3333333,199725000.0,6606.982243927338,0.0034214667165397873,0.003426643428724301,60.5,Inbound,1
Qatar,0.021615384615384613,45.940000000000005,82295.08461538462,41.69230769230769,36856.807692307695,154480456613.62308,0.07196923076923077,686.7076923076924,219.86153846153846,0.017435999999999976,0.28384615384615386,0.1285,76.53076923076922,71.3923076923077,0.5846153846153845,0.30888038554012653,0.6289266194100895,0.06188530274209159,9150687.153846154,0.6569230769230768,2825174615.3846154,3439695384.6153846,10463.54608765518,0.007888552778913606,0.005524510107789597,73.96153846153847,Outbound,0
Romania,0.018692307692307692,43.214615384615385,257182.93076923076,42.05384615384616,104725.73076923077,255920394997.46924,0.06863076923076922,823.5461538461539,221.30769230769232,0.016655999999999983,0.28384615384615386,0.13573846153846153,76.14615384615385,70.46923076923078,0.5384615384615384,0.2738034624632034,0.6526189271023972,0.07365453351132235,29650898.615384616,0.7076923076923076,3852646153.8461537,6038571538.461538,12852.453370696552,0.008756119422655905,0.009096798764051594,73.3076923076923,Outbound,0
Russian Federation,0.017076923076923076,41.17846153846154,91131.67692307693,43.26153846153846,37585.68461538462,125101326230.54616,0.06695384615384616,1235.7,337.16923076923075,0.015717538461538453,0.36153846153846153,0.19993846153846156,77.76153846153846,72.23846153846154,0.6615384615384615,0.28748731046653336,0.6338567813071918,0.07850206207242862,12488726.076923076,0.7156153846153847,5507092307.692307,2665015384.6153846,19984.75386032365,0.043770679787436685,0.00866020757467584,75.0,Inbound,0
Rwanda,0.027615384615384615,67.83846153846153,120356.23076923077,21.846153846153847,56722.015384615384,358252329188.38464,0.06792307692307692,304.38461538461536,288.0,0.05269230769230769,0.14615384615384613,0.16073076923076923,66.92307692307692,62.69230769230769,0.43846153846153846,0.3353846153846154,0.6043076923076923,0.06030769230769231,32687102.769230768,0.39653846153846156,1394600000.0,3092507692.3076925,3988.151643262495,0.0013613879117490523,0.0018237038639503757,64.8076923076923,Outbound,1
Samoa,0.0205,47.28333333333333,65082.31666666667,39.5,30173.316666666666,110803852103.95833,0.0663,778.0666666666666,241.33333333333334,0.016510833333333332,0.27499999999999997,0.14065833333333333,76.08333333333333,70.5,0.5916666666666667,0.3008704176684704,0.6275038376942638,0.07179241130393256,7960328.916666667,0.5415833333333334,2066333333.3333333,2002908333.3333333,10341.351739321028,0.004256323072974019,0.00670314046535521,73.29166666666667,Inbound,0
San Marino,0.020307692307692308,38.95384615384615,72409.38461538461,30.846153846153847,32075.076923076922,191405858102.53845,0.068,832.4615384615385,216.23076923076923,0.016538461538461537,0.2692307692307692,0.08898461538461537,75.3076923076923,70.84615384615384,0.6846153846153846,0.27818807784781885,0.6485420040254742,0.07319299504978391,9607465.076923076,0.6603076923076923,3548638461.5384617,5603800000.0,13452.784261032419,0.002887947668219292,0.006768936833465814,73.07692307692308,Outbound,0
Sao Tome and Principe,0.02553846153846154,38.51153846153846,62378.53846153846,52.63076923076923,27981.969230769228,89355887285.6846,0.05589999999999999,361.9307692307693,322.7692307692308,0.040680769230769236,0.15384615384615385,0.1602076923076923,69.0,63.76923076923077,0.5923076923076923,0.32,0.6232307692307693,0.056692307692307695,24539151.307692308,0.4874615384615385,4887370769.230769,2569406153.8461537,7150.826834379498,0.0018274341424503204,0.0036866669575885387,66.38461538461539,Inbound,1
Saudi Arabia,0.019615384615384614,40.22538461538462,38287.07692307692,32.04615384615385,17078.13846153846,53785489946.49231,0.06963846153846152,1125.7,271.74615384615385,0.016364,0.2846153846153846,0.20472307692307692,77.31538461538462,72.46153846153847,0.7384615384615384,0.30799154031102227,0.6237763157432561,0.06830906702264472,6922700.461538462,0.6444615384615384,2071323076.9230769,1135607692.3076923,16456.212851865686,0.04357727862490843,0.006315629872349415,74.88846153846154,Inbound,0
Senegal,0.024307692307692308,36.29846153846154,154734.07692307694,48.93076923076923,62237.846153846156,110271750283.97691,0.0508,210.3692307692308,305.0615384615385,0.04400307692307692,0.15307692307692308,0.1504,67.07692307692308,63.07692307692308,0.43076923076923074,0.3181538461538462,0.6274615384615385,0.054615384615384614,103967960.53846154,0.4868461538461538,3777392307.6923075,2621776923.076923,7779.297651991752,0.004175216908343575,0.0018446486354132105,65.07692307692308,Inbound,2
Serbia,0.019769230769230768,51.9676923076923,52032.846153846156,43.53076923076923,31194.46153846154,247432669687.30768,0.06597692307692307,828.0846153846154,365.8230769230769,0.01748,0.29230769230769227,0.13866153846153845,75.53846153846153,70.76923076923077,0.6846153846153846,0.2925384615384615,0.645076923076923,0.06253846153846153,21917514.46153846,0.5715384615384616,1902076923.0769231,2952584615.3846154,13133.435114021422,0.012471008142880822,0.009252333506612455,73.15384615384616,Outbound,0
Seychelles,0.022384615384615385,46.19384615384615,535902.0461538461,49.16923076923077,182029.06153846157,319331511253.6923,0.04253846153846154,424.6,311.10769230769233,0.03561538461538462,0.21538461538461537,0.18978461538461536,68.85384615384615,64.76153846153846,0.4461538461538461,0.31911115477089574,0.6275420040254743,0.05326991812670698,140442322.30769232,0.43946153846153846,5286976923.076923,4995776923.076923,7843.152365069689,0.016820801267297576,0.003854660102660464,66.8076923076923,Inbound,2
Sierra Leone,0.02530769230769231,69.56923076923077,123387.76923076923,23.615384615384617,57856.092307692306,386492381931.46155,0.07638461538461538,711.6923076923077,292.84615384615387,0.04615384615384615,0.19230769230769232,0.1595923076923077,69.07692307692308,64.76923076923077,0.5307692307692308,0.31446153846153846,0.6138461538461539,0.07161538461538461,32253604.692307692,0.432,2936723076.923077,4024769230.769231,7436.51236057771,0.001488667960189964,0.0023777686664178655,66.92307692307692,Outbound,1
Singapore,0.014384615384615385,46.09538461538462,197597.61538461538,34.19230769230769,83813.10769230769,403295598419.61536,0.0776923076923077,1776.423076923077,260.26153846153846,0.01287692307692308,0.43076923076923074,0.10579999999999999,78.61538461538461,72.46153846153847,0.8923076923076922,0.21580346246320345,0.6620035424870127,0.12226991812670698,18894211.769230768,0.6390769230769231,8065538461.538462,8469192307.692307,23409.411602950357,0.025548819999958023,0.007802777901125825,75.53846153846153,Outbound,0
Slovak Republic,0.01946153846153846,42.66230769230769,135340.16153846154,49.06923076923077,56294.346153846156,219111550491.09232,0.0703153846153846,872.1076923076923,203.26923076923077,0.016219999999999984,0.28384615384615386,0.13353076923076923,76.6923076923077,71.62307692307692,0.5538461538461539,0.2825726932324342,0.6492343117177819,0.06803914889593775,18478144.46153846,0.7058461538461539,3663346153.8461537,4807671538.461538,12924.215304999048,0.00851587999036822,0.008312415850680741,74.1576923076923,Outbound,0
Slovenia,0.01730769230769231,41.089999999999996,93151.38461538461,44.392307692307696,37650.27692307692,123651852758.55385,0.06685384615384615,1171.4846153846154,362.66923076923075,0.015992538461538454,0.3076923076923077,0.1548153846153846,77.31538461538462,72.1076923076923,0.6,0.2772992326187146,0.6380070849740254,0.08477060548418319,13220274.615384616,0.7023076923076924,5548600000.0,2562730769.230769,18329.42077705482,0.04126564929094366,0.007466441618954939,74.71153846153847,Inbound,0
Solomon Islands,0.019583333333333335,44.18833333333333,470462.5833333333,32.46666666666667,194734.88333333333,1276068794931.5251,0.06748333333333333,1576.8666666666668,316.3666666666667,0.015641416666666658,0.25,0.12475833333333332,76.96666666666667,71.95833333333333,0.6333333333333334,0.3007408353369408,0.6325076753885275,0.06683482260786512,32935612.833333332,0.6122500000000001,14393000000.0,9513175000.0,16591.125208181606,0.04712220840594212,0.006513091692254167,74.46249999999999,Inbound,2
Somalia,0.02353846153846154,39.323076923076925,64570.230769230766,39.330769230769235,29464.32307692308,82444748134.57692,0.05373076923076922,351.3692307692308,331.5153846153846,0.03754307692307692,0.16923076923076924,0.1487153846153846,69.6923076923077,63.84615384615385,0.5923076923076923,0.3009230769230769,0.6353076923076924,0.0636923076923077,24935427.615384616,0.5010769230769231,4019042307.6923075,2359536923.076923,6672.8312186465155,0.0020451226596463453,0.0041036438763689745,66.76923076923077,Inbound,1
South Africa,0.02192307692307692,36.27384615384615,157774.38461538462,47.12307692307692,63806.230769230766,134044752428.51538,0.05583846153846153,553.3461538461538,261.3538461538461,0.04070307692307692,0.21307692307692308,0.2276384615384615,68.76923076923077,64.38461538461539,0.46153846153846156,0.3008461538461539,0.6344615384615385,0.06446153846153846,102592045.23076923,0.5276923076923077,3943753846.1538463,4176538461.5384617,10083.100765185613,0.004560523361953789,0.0028308151732787026,66.57692307692308,Outbound,2
South Sudan,0.021846153846153845,41.972307692307695,496491.8153846153,54.48461538461538,170590.13846153847,276627786595.9231,0.044976923076923074,409.7307692307692,345.9923076923077,0.03661538461538461,0.23846153846153847,0.14515384615384613,68.62307692307692,64.99230769230769,0.44615384615384623,0.3130342316939726,0.6287727732562434,0.0581929950497839,139605151.6153846,0.428,4886361538.461538,4325969230.769231,7192.276525187738,0.016770752050876178,0.0038864076729785567,66.8076923076923,Inbound,2
Spain,0.02053846153846154,39.2,69651.44615384616,30.153846153846153,31241.830769230768,177431487134.5,0.06658461538461538,1000.9846153846154,201.69230769230768,0.016743076923076923,0.22923076923076924,0.0885153846153846,75.38461538461539,70.61538461538461,0.6461538461538462,0.28149577015551114,0.6450804655639357,0.07326991812670698,8929134.461538462,0.6862307692307692,3249161538.4615383,5186415384.615385,14528.009784285628,0.0038339379629262105,0.0067312529985829195,73.0,Outbound,0
Sri Lanka,0.012661538461538462,45.81384615384616,69778.19230769231,53.646153846153844,31454.923076923078,177784921309.76923,0.06346153846153846,2202.730769230769,292.9,0.012011538461538454,0.42076923076923073,0.10403076923076922,79.16923076923078,72.9076923076923,0.7615384615384616,0.23882923446819834,0.6624757084095892,0.09877198019913559,10797700.76923077,0.6895384615384615,7262022307.692307,3438430769.230769,34873.74479236474,0.08591006513521884,0.009103347827117882,76.03846153846153,Inbound,0
St. Kitts and Nevis,0.03625,81.45,2238.75,29.333333333333332,12761.25,7639791945.333333,0.07508333333333334,101.08333333333333,197.0,0.064,0.016666666666666666,0.23853333333333335,59.666666666666664,56.916666666666664,0.18333333333333332,0.4130833333333333,0.5455,0.041416666666666664,14363061.416666666,0.3970833333333333,224583333.33333334,105250000.0,1284.6213362903018,0.0013430150040294186,0.00041286286225263665,58.291666666666664,Inbound,1
